timestamp,node,rate_after,rate_before
2003633060,2,86.221,86.221
2003640536,3,86.362,86.362
2003640620,2,86.221,86.221
2003648096,3,86.362,86.362
2003648180,2,86.221,86.221
2003655656,3,86.362,86.362
2003655740,2,86.221,86.221
2003663216,3,86.362,86.362
2003663300,2,86.221,86.221
2003670776,3,86.362,86.362
2003670860,2,86.221,86.221
2003678336,3,86.362,86.362
2003678420,2,86.221,86.221
2003685896,3,86.362,86.362
2003685980,2,86.221,86.221
2003693456,3,86.362,86.362
2003693540,2,86.221,86.221
2003701016,3,86.362,86.362
2003701100,2,86.221,86.221
2003708576,3,86.362,86.362
2003708660,2,86.221,86.221
2003716136,3,86.362,86.362
2003716220,2,86.221,86.221
2003723696,3,86.362,86.362
2003723780,2,86.221,86.221
2003731256,3,86.362,86.362
2003731340,2,86.221,86.221
2003738816,3,86.362,86.362
2003738900,2,86.221,86.221
2003746376,3,86.362,86.362
2003746460,2,86.221,86.221
2003753936,3,86.362,86.362
2003754020,2,86.221,86.221
2003761496,3,86.362,86.362
2003761580,2,86.221,86.221
2003769056,3,86.362,86.362
2003769140,2,86.221,86.221
2003776616,3,86.362,86.362
2003776700,2,86.221,86.221
2003784176,3,86.362,86.362
2003784260,2,86.221,86.221
2003791736,3,86.362,86.362
2003791820,2,86.221,86.221
2003799296,3,86.362,86.362
2003799380,2,86.221,86.221
2003806856,3,86.362,86.362
2003806940,2,86.221,86.221
2003814416,3,86.362,86.362
2003814500,2,86.221,86.221
2003821976,3,86.362,86.362
2003822060,2,86.221,86.221
2003829536,3,86.362,86.362
2003829620,2,86.221,86.221
2003837096,3,86.362,86.362
2003837180,2,86.221,86.221
2003844656,3,86.362,86.362
2003844740,2,86.221,86.221
2003852216,3,86.362,86.362
2003852300,2,86.221,86.221
2003859776,3,86.362,86.362
2003859860,2,86.221,86.221
2003867336,3,86.362,86.362
2003867420,2,86.221,86.221
2003874896,3,86.362,86.362
2003874980,2,86.221,86.221
2003882456,3,86.362,86.362
2003882540,2,86.221,86.221
2003890016,3,86.362,86.362
2003890100,2,86.221,86.221
2003897576,3,86.362,86.362
2003897660,2,86.221,86.221
2003905136,3,86.362,86.362
2003905220,2,86.221,86.221
2003912696,3,86.362,86.362
2003912780,2,86.221,86.221
2003920256,3,86.362,86.362
2003920340,2,86.221,86.221
2003927816,3,86.362,86.362
2003927900,2,86.221,86.221
2003935376,3,86.362,86.362
2003935460,2,86.221,86.221
2003942936,3,86.362,86.362
2003943020,2,86.221,86.221
2003950496,3,86.362,86.362
2003950580,2,86.221,86.221
2003958056,3,86.362,86.362
2003958140,2,86.221,86.221
2003965616,3,86.362,86.362
2003965700,2,86.221,86.221
2003973176,3,86.362,86.362
2003973260,2,86.221,86.221
2003980736,3,86.362,86.362
2003980820,2,86.221,86.221
2003988296,3,86.362,86.362
2003988380,2,86.221,86.221
2003995856,3,86.362,86.362
2003995940,2,86.221,86.221
2004003416,3,86.362,86.362
2004003500,2,86.221,86.221
2004010976,3,86.362,86.362
2004011060,2,86.221,86.221
2004018536,3,86.362,86.362
2004018620,2,86.221,86.221
2004026096,3,86.362,86.362
2004026180,2,86.221,86.221
2004033656,3,86.362,86.362
2004033740,2,86.221,86.221
2004041216,3,86.362,86.362
2004041300,2,86.221,86.221
2004048776,3,86.362,86.362
2004048860,2,86.221,86.221
2004056336,3,86.362,86.362
2004056420,2,86.221,86.221
2004063896,3,86.362,86.362
2004063980,2,86.221,86.221
2004071456,3,86.362,86.362
2004071540,2,86.221,86.221
2004079016,3,86.362,86.362
2004079100,2,86.221,86.221
2004086576,3,86.362,86.362
2004086660,2,86.221,86.221
2004094136,3,86.362,86.362
2004094220,2,86.221,86.221
2004101696,3,86.362,86.362
2004101780,2,86.221,86.221
2004109256,3,86.362,86.362
2004109340,2,86.221,86.221
2004116816,3,86.362,86.362
2004116900,2,86.221,86.221
2004124376,3,86.362,86.362
2004124460,2,86.221,86.221
2004131936,3,86.362,86.362
2004132020,2,86.221,86.221
2004139496,3,86.362,86.362
2004139580,2,86.221,86.221
2004147056,3,86.362,86.362
2004147140,2,86.221,86.221
2004154616,3,86.362,86.362
2004154700,2,86.221,86.221
2004162176,3,86.362,86.362
2004162260,2,86.221,86.221
2004169736,3,86.362,86.362
2004169820,2,86.221,86.221
2004177296,3,86.362,86.362
2004177380,2,86.221,86.221
2004184856,3,86.362,86.362
2004184940,2,86.221,86.221
2004192416,3,86.362,86.362
2004192500,2,86.221,86.221
2004199976,3,86.362,86.362
2004200060,2,86.221,86.221
2004207536,3,86.362,86.362
2004207620,2,86.221,86.221
2004215096,3,86.362,86.362
2004215180,2,86.221,86.221
2004222656,3,86.362,86.362
2004222740,2,86.221,86.221
2004230216,3,86.362,86.362
2004230300,2,86.221,86.221
2004237776,3,86.362,86.362
2004237860,2,86.221,86.221
2004245336,3,86.362,86.362
2004245420,2,86.221,86.221
2004252896,3,86.362,86.362
2004252980,2,86.221,86.221
2004260456,3,86.362,86.362
2004260540,2,86.221,86.221
2004268016,3,86.362,86.362
2004268100,2,86.221,86.221
2004275576,3,86.362,86.362
2004275660,2,86.221,86.221
2004283136,3,86.362,86.362
2004283220,2,86.221,86.221
2004290696,3,86.362,86.362
2004290780,2,86.221,86.221
2004298256,3,86.362,86.362
2004298340,2,86.221,86.221
2004305816,3,86.362,86.362
2004305900,2,86.221,86.221
2004313376,3,86.362,86.362
2004313460,2,86.221,86.221
2004320936,3,86.362,86.362
2004321020,2,86.221,86.221
2004328496,3,86.362,86.362
2004328580,2,86.221,86.221
2004336056,3,86.362,86.362
2004336140,2,86.221,86.221
2004343616,3,86.362,86.362
2004343700,2,86.221,86.221
2004351176,3,86.362,86.362
2004351260,2,86.221,86.221
2004358736,3,86.362,86.362
2004358820,2,86.221,86.221
2004365876,2,86.271,86.221
2004370065,2,86.321,86.271
2004374333,2,86.371,86.321
2004378601,2,86.421,86.371
2004382869,2,86.471,86.421
2004387137,2,86.571,86.471
2004391405,2,86.671,86.571
2004395673,2,86.771,86.671
2004399941,2,86.871,86.771
2004404209,2,86.971,86.871
2004408477,2,87.071,86.971
2004412745,2,87.171,87.071
2004417013,2,87.271,87.171
2004421237,2,87.371,87.271
2004425461,2,87.471,87.371
2004429685,2,87.571,87.471
2004433909,2,87.671,87.571
2004438133,2,87.771,87.671
2004442357,2,87.871,87.771
2004446581,2,87.971,87.871
2004450805,2,88.071,87.971
2004455029,2,88.171,88.071
2004459209,2,88.271,88.171
2004463389,2,88.371,88.271
2004467569,2,88.471,88.371
2004471749,2,88.571,88.471
2004475929,2,88.671,88.571
2004480109,2,88.771,88.671
2004484289,2,88.871,88.771
2004488469,2,88.971,88.871
2004492649,2,89.071,88.971
2004496879,2,89.171,89.071
2004501109,2,89.271,89.171
2004505339,2,89.371,89.271
2004509569,2,89.471,89.371
2004513799,2,89.571,89.471
2004518029,2,89.671,89.571
2004522259,2,89.771,89.671
2004526489,2,89.871,89.771
2004530719,2,89.971,89.871
2004534949,2,90.071,89.971
2004539134,2,90.171,90.071
2004543319,2,90.271,90.171
2004547504,2,90.371,90.271
2004551689,2,90.471,90.371
2004555874,2,90.571,90.471
2004560059,2,90.671,90.571
2004564244,2,90.771,90.671
2004568429,2,90.871,90.771
2004572614,2,90.971,90.871
2004576846,2,91.071,90.971
2004581078,2,91.171,91.071
2004585310,2,91.271,91.171
2004589542,2,91.371,91.271
2004593774,2,91.471,91.371
2004598006,2,91.571,91.471
2004602238,2,91.671,91.571
2004606470,2,91.771,91.671
2004610702,2,91.871,91.771
2004614934,2,91.971,91.871
2004619120,2,92.071,91.971
2004623306,2,92.171,92.071
2004627492,2,92.271,92.171
2004631678,2,92.371,92.271
2004635864,2,92.471,92.371
2004640050,2,92.571,92.471
2004644236,2,92.671,92.571
2004648422,2,92.771,92.671
2004652608,2,92.871,92.771
2004656794,2,92.971,92.871
2004661024,2,93.071,92.971
2004665254,2,93.171,93.071
2004669484,2,93.271,93.171
2004673714,2,93.371,93.271
2004677944,2,93.471,93.371
2004682174,2,93.571,93.471
2004686404,2,93.671,93.571
2004690634,2,93.771,93.671
2004694864,2,93.871,93.771
2004699094,2,93.971,93.871
2004703277,2,94.071,93.971
2004707460,2,94.171,94.071
2004711643,2,94.271,94.171
2004715826,2,94.371,94.271
2004720009,2,94.471,94.371
2004724192,2,94.571,94.471
2004728375,2,94.671,94.571
2004732558,2,94.771,94.671
2004736741,2,94.871,94.771
2004740924,2,94.971,94.871
2004745107,2,95.071,94.971
2004749331,2,95.171,95.071
2004753555,2,95.271,95.171
2004757779,2,95.371,95.271
2004762003,2,95.471,95.371
2004766227,2,95.571,95.471
2004770451,2,95.671,95.571
2004774675,2,95.771,95.671
2004778899,2,95.871,95.771
2004783123,2,95.971,95.871
2004787347,2,96.071,95.971
2004791571,2,96.171,96.071
2004795747,2,96.271,96.171
2004799923,2,96.371,96.271
2004804099,2,96.471,96.371
2004808275,2,96.571,96.471
2004812451,2,96.671,96.571
2004816627,2,96.771,96.671
2004820803,2,96.871,96.771
2004824979,2,96.971,96.871
2004829155,2,97.071,96.971
2004833331,2,97.171,97.071
2004837507,2,97.271,97.171
2004841721,2,97.371,97.271
2004845935,2,97.471,97.371
2004850149,2,97.571,97.471
2004854363,2,97.671,97.571
2004858577,2,97.771,97.671
2004862791,2,97.871,97.771
2004867005,2,97.971,97.871
2004871219,2,98.071,97.971
2004875433,2,98.171,98.071
2004879647,2,98.271,98.171
2004883861,2,98.371,98.271
2004888111,2,98.471,98.371
2004892361,2,98.571,98.471
2004896611,2,98.671,98.571
2004900861,2,98.771,98.671
2004905111,2,98.871,98.771
2004909361,2,98.971,98.871
2004913611,2,99.071,98.971
2004917861,2,99.171,99.071
2004922111,2,99.271,99.171
2004926361,2,99.371,99.271
2004930611,2,99.471,99.371
2004934861,2,99.571,99.471
2004939061,2,99.671,99.571
2004943261,2,99.771,99.671
2004947461,2,99.871,99.771
2004951661,2,99.971,99.871
2004955861,2,100.0,99.971
2004960061,2,100.0,100.0
2004964261,2,100.0,100.0
2004968461,2,100.0,100.0
2004972661,2,100.0,100.0
2004976861,2,100.0,100.0
2004981061,2,100.0,100.0
2004985261,2,100.0,100.0
2004989461,2,100.0,100.0
2004993661,2,100.0,100.0
2004997861,2,100.0,100.0
2005002061,2,100.0,100.0
2005006261,2,100.0,100.0
2005010461,2,100.0,100.0
2005014661,2,100.0,100.0
2005018861,2,100.0,100.0
2005023061,2,100.0,100.0
2005027261,2,100.0,100.0
2005031461,2,100.0,100.0
2005035661,2,100.0,100.0
2005039861,2,100.0,100.0
2005044061,2,100.0,100.0
2005048261,2,100.0,100.0
2005052461,2,100.0,100.0
2005056661,2,100.0,100.0
2005060861,2,100.0,100.0
2005065061,2,100.0,100.0
2005069261,2,100.0,100.0
2005073461,2,100.0,100.0
2005077661,2,100.0,100.0
2005081861,2,100.0,100.0
2005086061,2,100.0,100.0
2005090261,2,100.0,100.0
2005094461,2,100.0,100.0
2005098661,2,100.0,100.0
2005102861,2,100.0,100.0
2005107061,2,100.0,100.0
2005111261,2,100.0,100.0
2005115461,2,100.0,100.0
2005119661,2,100.0,100.0
2005123861,2,100.0,100.0
2005128061,2,100.0,100.0
2005132261,2,100.0,100.0
2005136461,2,100.0,100.0
2005140661,2,100.0,100.0
2005144861,2,100.0,100.0
2005149061,2,100.0,100.0
2005153261,2,100.0,100.0
2005157461,2,100.0,100.0
2005161661,2,100.0,100.0
2005165861,2,100.0,100.0
2005170061,2,100.0,100.0
2005174261,2,100.0,100.0
2005178461,2,100.0,100.0
2005182661,2,100.0,100.0
2005186861,2,100.0,100.0
2005191061,2,100.0,100.0
2005195261,2,100.0,100.0
2005199461,2,100.0,100.0
2005203661,2,100.0,100.0
2005207861,2,100.0,100.0
2005212061,2,100.0,100.0
2005216261,2,100.0,100.0
2005220461,2,100.0,100.0
2005224661,2,100.0,100.0
2005228861,2,100.0,100.0
2005233061,2,100.0,100.0
2005237261,2,100.0,100.0
2005241461,2,100.0,100.0
2005245661,2,100.0,100.0
2005249861,2,100.0,100.0
2005254061,2,100.0,100.0
2005258261,2,100.0,100.0
2005262461,2,100.0,100.0
2005266661,2,100.0,100.0
2005270861,2,100.0,100.0
2005275061,2,100.0,100.0
2005279261,2,100.0,100.0
2005283461,2,100.0,100.0
2005287661,2,100.0,100.0
2005291861,2,100.0,100.0
2005296061,2,100.0,100.0
2005300261,2,100.0,100.0
2005304461,2,100.0,100.0
2005308661,2,100.0,100.0
2005312861,2,100.0,100.0
2005317061,2,100.0,100.0
2005321261,2,100.0,100.0
2005325461,2,100.0,100.0
2005329661,2,100.0,100.0
2005333861,2,100.0,100.0
2005338061,2,100.0,100.0
2005342261,2,100.0,100.0
2005346461,2,100.0,100.0
2005350661,2,100.0,100.0
2005354861,2,100.0,100.0
2005359061,2,100.0,100.0
2005363261,2,100.0,100.0
2005367461,2,100.0,100.0
2005371661,2,100.0,100.0
2005375861,2,100.0,100.0
2005380061,2,100.0,100.0
2005384261,2,100.0,100.0
2005388461,2,100.0,100.0
2005392661,2,100.0,100.0
2005396861,2,100.0,100.0
2005401061,2,100.0,100.0
2005405261,2,100.0,100.0
2005409461,2,100.0,100.0
2005413661,2,100.0,100.0
2005417861,2,100.0,100.0
2005422061,2,100.0,100.0
2005426261,2,100.0,100.0
2005430461,2,100.0,100.0
2005434661,2,100.0,100.0
2005438861,2,100.0,100.0
2005443061,2,100.0,100.0
2005447261,2,100.0,100.0
2005451461,2,100.0,100.0
2005455661,2,100.0,100.0
2005459861,2,100.0,100.0
2005464061,2,100.0,100.0
2005468261,2,100.0,100.0
2005472461,2,100.0,100.0
2005476661,2,100.0,100.0
2005480861,2,100.0,100.0
2005485061,2,100.0,100.0
2005489261,2,100.0,100.0
2005493461,2,100.0,100.0
2005497661,2,100.0,100.0
2005501861,2,100.0,100.0
2005506061,2,100.0,100.0
2005510261,2,100.0,100.0
2005514461,2,100.0,100.0
2005518661,2,100.0,100.0
2005522861,2,100.0,100.0
2005527061,2,100.0,100.0
2005531261,2,100.0,100.0
2005535461,2,100.0,100.0
2005539661,2,100.0,100.0
2005543861,2,100.0,100.0
2005548061,2,100.0,100.0
2005552261,2,100.0,100.0
2005556461,2,100.0,100.0
2005560661,2,100.0,100.0
2005564861,2,100.0,100.0
2005569061,2,100.0,100.0
2005573261,2,100.0,100.0
2005577461,2,100.0,100.0
2005581661,2,100.0,100.0
2005585861,2,100.0,100.0
2005590061,2,100.0,100.0
2005594261,2,100.0,100.0
2005598461,2,100.0,100.0
2005602661,2,100.0,100.0
2005606861,2,100.0,100.0
2005611061,2,100.0,100.0
2005615261,2,100.0,100.0
2005619461,2,100.0,100.0
2005623661,2,100.0,100.0
2005627861,2,100.0,100.0
2005632061,2,100.0,100.0
2005636261,2,100.0,100.0
2005640461,2,100.0,100.0
2005644661,2,100.0,100.0
2005648861,2,100.0,100.0
2005653061,2,100.0,100.0
2005657261,2,100.0,100.0
2005661461,2,100.0,100.0
2005665661,2,100.0,100.0
2005669861,2,100.0,100.0
2005674061,2,100.0,100.0
2005678261,2,100.0,100.0
2005682461,2,100.0,100.0
2005686661,2,100.0,100.0
2005690861,2,100.0,100.0
2005695061,2,100.0,100.0
2005699261,2,100.0,100.0
2005703461,2,100.0,100.0
2005707661,2,100.0,100.0
2005711861,2,100.0,100.0
2005716061,2,100.0,100.0
2005720261,2,100.0,100.0
2005724461,2,100.0,100.0
2005728661,2,100.0,100.0
2005732861,2,100.0,100.0
2005737061,2,100.0,100.0
2005741261,2,100.0,100.0
2005745461,2,100.0,100.0
2005749661,2,100.0,100.0
2005753861,2,100.0,100.0
2005758061,2,100.0,100.0
2005762261,2,100.0,100.0
2005766461,2,100.0,100.0
2005770661,2,100.0,100.0
2005774861,2,100.0,100.0
2005779061,2,100.0,100.0
2005783261,2,100.0,100.0
2005787461,2,100.0,100.0
2005791661,2,100.0,100.0
2005795861,2,100.0,100.0
2005800061,2,100.0,100.0
2005804261,2,100.0,100.0
2005808461,2,100.0,100.0
2005812661,2,100.0,100.0
2005816861,2,100.0,100.0
2005821061,2,100.0,100.0
2005825261,2,100.0,100.0
2005829461,2,100.0,100.0
2005833661,2,100.0,100.0
2005837861,2,100.0,100.0
2005842061,2,100.0,100.0
2005846261,2,100.0,100.0
2005850461,2,100.0,100.0
2005854661,2,100.0,100.0
2005858861,2,100.0,100.0
2005863061,2,100.0,100.0
2005867261,2,100.0,100.0
2005871461,2,100.0,100.0
2005875661,2,100.0,100.0
2005879861,2,100.0,100.0
2005884061,2,100.0,100.0
2005888261,2,100.0,100.0
2005892461,2,100.0,100.0
2005896661,2,100.0,100.0
2005900861,2,100.0,100.0
2005905061,2,100.0,100.0
2005909261,2,100.0,100.0
2005913461,2,100.0,100.0
2005917661,2,100.0,100.0
2005921861,2,100.0,100.0
2005926061,2,100.0,100.0
2005930261,2,100.0,100.0
2005934461,2,100.0,100.0
2005938661,2,100.0,100.0
2005942861,2,100.0,100.0
2005947061,2,100.0,100.0
2005951261,2,100.0,100.0
2005955461,2,100.0,100.0
2005959661,2,100.0,100.0
2005963861,2,100.0,100.0
2005968061,2,100.0,100.0
2005972261,2,100.0,100.0
2005976461,2,100.0,100.0
2005980661,2,100.0,100.0
2005984861,2,100.0,100.0
2005989061,2,100.0,100.0
2005993261,2,100.0,100.0
2005997461,2,100.0,100.0
2006001661,2,100.0,100.0
2006005861,2,100.0,100.0
2006010061,2,100.0,100.0
2006014261,2,100.0,100.0
2006018461,2,100.0,100.0
2006022661,2,100.0,100.0
2006026861,2,100.0,100.0
2006031061,2,100.0,100.0
2006035261,2,100.0,100.0
2006039461,2,100.0,100.0
2006043661,2,100.0,100.0
2006047861,2,100.0,100.0
2006052061,2,100.0,100.0
2006056261,2,100.0,100.0
2006060461,2,100.0,100.0
2006064661,2,100.0,100.0
2006068861,2,100.0,100.0
2006073061,2,100.0,100.0
2006077261,2,100.0,100.0
2006081461,2,100.0,100.0
2006085661,2,100.0,100.0
2006089861,2,100.0,100.0
2006094061,2,100.0,100.0
2006098261,2,100.0,100.0
2006102461,2,100.0,100.0
2006106661,2,100.0,100.0
2006110861,2,100.0,100.0
2006115061,2,100.0,100.0
2006119261,2,100.0,100.0
2006123461,2,100.0,100.0
2006127661,2,100.0,100.0
2006131861,2,100.0,100.0
2006136061,2,100.0,100.0
2006140261,2,100.0,100.0
2006144461,2,100.0,100.0
2006148661,2,100.0,100.0
2006152861,2,100.0,100.0
2006157061,2,100.0,100.0
2006161261,2,100.0,100.0
2006165461,2,100.0,100.0
2006169661,2,100.0,100.0
2006173861,2,100.0,100.0
2006178061,2,100.0,100.0
2006182261,2,100.0,100.0
2006186461,2,100.0,100.0
2006190661,2,100.0,100.0
2006194861,2,100.0,100.0
2006199061,2,100.0,100.0
2006203261,2,100.0,100.0
2006207461,2,100.0,100.0
2006211661,2,100.0,100.0
2006215861,2,100.0,100.0
2006220061,2,100.0,100.0
2006224261,2,100.0,100.0
2006228461,2,100.0,100.0
2006232661,2,100.0,100.0
2006236861,2,100.0,100.0
2006241061,2,100.0,100.0
2006245261,2,100.0,100.0
2006249461,2,100.0,100.0
2006253661,2,100.0,100.0
2006257861,2,100.0,100.0
2006262061,2,100.0,100.0
2006266261,2,100.0,100.0
2006270461,2,100.0,100.0
2006274661,2,100.0,100.0
2006278861,2,100.0,100.0
2006283061,2,100.0,100.0
2006287261,2,100.0,100.0
2006291461,2,100.0,100.0
2006295661,2,100.0,100.0
2006299861,2,100.0,100.0
2006304061,2,100.0,100.0
2006308261,2,100.0,100.0
2006312461,2,100.0,100.0
2006316661,2,100.0,100.0
2006320861,2,100.0,100.0
2006325061,2,100.0,100.0
2006329261,2,100.0,100.0
2006333461,2,100.0,100.0
2006337661,2,100.0,100.0
2006341861,2,100.0,100.0
2006346061,2,100.0,100.0
2006350261,2,100.0,100.0
2006354461,2,100.0,100.0
2006358661,2,100.0,100.0
2006362861,2,100.0,100.0
2006367061,2,100.0,100.0
2006371261,2,100.0,100.0
2006375461,2,100.0,100.0
2006379661,2,100.0,100.0
2006383861,2,100.0,100.0
2006388061,2,100.0,100.0
2006392261,2,100.0,100.0
2006396461,2,100.0,100.0
2006400661,2,100.0,100.0
2006404861,2,100.0,100.0
2006409061,2,100.0,100.0
2006413261,2,100.0,100.0
2006417461,2,100.0,100.0
2006421661,2,100.0,100.0
2006425861,2,100.0,100.0
2006430061,2,100.0,100.0
2006434261,2,100.0,100.0
2006438461,2,100.0,100.0
2006442661,2,100.0,100.0
2006446861,2,100.0,100.0
2006451061,2,100.0,100.0
2006455261,2,100.0,100.0
2006459461,2,100.0,100.0
2006463661,2,100.0,100.0
2006467861,2,100.0,100.0
2006472061,2,100.0,100.0
2006476261,2,100.0,100.0
2006480461,2,100.0,100.0
2006484661,2,100.0,100.0
2006488861,2,100.0,100.0
2006493061,2,100.0,100.0
2006497261,2,100.0,100.0
2006501461,2,100.0,100.0
2006505661,2,100.0,100.0
2006509861,2,100.0,100.0
2006514061,2,100.0,100.0
2006518261,2,100.0,100.0
2006522461,2,100.0,100.0
2006526661,2,100.0,100.0
2006530861,2,100.0,100.0
2006535061,2,100.0,100.0
2006539261,2,100.0,100.0
2006543461,2,100.0,100.0
2006547661,2,100.0,100.0
2006551861,2,100.0,100.0
2006556061,2,100.0,100.0
2006560261,2,100.0,100.0
2006564461,2,100.0,100.0
2006568661,2,100.0,100.0
2006572861,2,100.0,100.0
2006577061,2,100.0,100.0
2006581261,2,100.0,100.0
2006585461,2,100.0,100.0
2006589661,2,100.0,100.0
2006593861,2,100.0,100.0
2006598061,2,100.0,100.0
2006602261,2,100.0,100.0
2006606461,2,100.0,100.0
2006610661,2,100.0,100.0
2006614861,2,100.0,100.0
2006619061,2,100.0,100.0
2006623261,2,100.0,100.0
2006627461,2,100.0,100.0
2006631661,2,100.0,100.0
2006635861,2,100.0,100.0
2006640061,2,100.0,100.0
2006644261,2,100.0,100.0
2006648461,2,100.0,100.0
2006652661,2,100.0,100.0
2006656861,2,100.0,100.0
2006661061,2,100.0,100.0
2006665261,2,100.0,100.0
2006669461,2,100.0,100.0
2006673661,2,100.0,100.0
2006677861,2,100.0,100.0
2006682061,2,100.0,100.0
2006686261,2,100.0,100.0
2006690461,2,100.0,100.0
2006694661,2,100.0,100.0
2006698861,2,100.0,100.0
2006703061,2,100.0,100.0
2006707261,2,100.0,100.0
2006711461,2,100.0,100.0
2006715661,2,100.0,100.0
2006719861,2,100.0,100.0
2006724061,2,100.0,100.0
2006728261,2,100.0,100.0
2006732461,2,100.0,100.0
2006736661,2,100.0,100.0
2006740861,2,100.0,100.0
2006745061,2,100.0,100.0
2006749261,2,100.0,100.0
2006753461,2,100.0,100.0
2006757661,2,100.0,100.0
2006761861,2,100.0,100.0
2006766061,2,100.0,100.0
2006770261,2,100.0,100.0
2006774461,2,100.0,100.0
2006778661,2,100.0,100.0
2006782861,2,100.0,100.0
2006787061,2,100.0,100.0
2006791261,2,100.0,100.0
2006795461,2,100.0,100.0
2006799661,2,100.0,100.0
2006803861,2,100.0,100.0
2006808061,2,100.0,100.0
2006812261,2,100.0,100.0
2006816461,2,100.0,100.0
2006820661,2,100.0,100.0
2006824861,2,100.0,100.0
2006829061,2,100.0,100.0
2006833261,2,100.0,100.0
2006837461,2,100.0,100.0
2006841661,2,100.0,100.0
2006845861,2,100.0,100.0
2006850061,2,100.0,100.0
2006854261,2,100.0,100.0
2006858461,2,100.0,100.0
2006862661,2,100.0,100.0
2006866861,2,100.0,100.0
2006871061,2,100.0,100.0
2006875261,2,100.0,100.0
2006879461,2,100.0,100.0
2006883661,2,100.0,100.0
2006887861,2,100.0,100.0
2006892061,2,100.0,100.0
2006896261,2,100.0,100.0
2006900461,2,100.0,100.0
2006904661,2,100.0,100.0
2006908861,2,100.0,100.0
2006913061,2,100.0,100.0
2006917261,2,100.0,100.0
2006921461,2,100.0,100.0
2006925661,2,100.0,100.0
2006929861,2,100.0,100.0
2006934061,2,100.0,100.0
2006938261,2,100.0,100.0
2006942461,2,100.0,100.0
2006946661,2,100.0,100.0
2006950861,2,100.0,100.0
2006955061,2,100.0,100.0
2006959261,2,100.0,100.0
2006963461,2,100.0,100.0
2006967661,2,100.0,100.0
2006971861,2,100.0,100.0
2006976061,2,100.0,100.0
2006980261,2,100.0,100.0
2006984461,2,100.0,100.0
2006988661,2,100.0,100.0
2006992861,2,100.0,100.0
2006997061,2,100.0,100.0
2007001261,2,100.0,100.0
2007005461,2,100.0,100.0
2007009661,2,100.0,100.0
2007013861,2,100.0,100.0
2007018061,2,100.0,100.0
2007022261,2,100.0,100.0
2007026461,2,100.0,100.0
2007030661,2,100.0,100.0
2007034861,2,100.0,100.0
2007039061,2,100.0,100.0
2007043261,2,100.0,100.0
2007047461,2,100.0,100.0
2007051661,2,100.0,100.0
2007055861,2,100.0,100.0
2007060061,2,100.0,100.0
2007064261,2,100.0,100.0
2007068461,2,100.0,100.0
2007072661,2,100.0,100.0
2007076861,2,100.0,100.0
2007081061,2,100.0,100.0
2007085261,2,100.0,100.0
2007089461,2,100.0,100.0
2007093661,2,100.0,100.0
2007097861,2,100.0,100.0
2007102061,2,100.0,100.0
2007106261,2,100.0,100.0
2007110461,2,100.0,100.0
2007114661,2,100.0,100.0
2007118861,2,100.0,100.0
2007123061,2,100.0,100.0
2007127261,2,100.0,100.0
2007131461,2,100.0,100.0
2007135661,2,100.0,100.0
2007139861,2,100.0,100.0
2007144061,2,100.0,100.0
2007148261,2,100.0,100.0
2007152461,2,100.0,100.0
2007156661,2,100.0,100.0
2007160861,2,100.0,100.0
2007165061,2,100.0,100.0
2007169261,2,100.0,100.0
2007173461,2,100.0,100.0
2007177661,2,100.0,100.0
2007181861,2,100.0,100.0
2007186061,2,100.0,100.0
2007190261,2,100.0,100.0
2007194461,2,100.0,100.0
2007198661,2,100.0,100.0
2007202861,2,100.0,100.0
2007207061,2,100.0,100.0
2007211261,2,100.0,100.0
2007215461,2,100.0,100.0
2007219661,2,100.0,100.0
2007223861,2,100.0,100.0
2007228061,2,100.0,100.0
2007232261,2,100.0,100.0
2007236461,2,100.0,100.0
2007240661,2,100.0,100.0
2007244861,2,100.0,100.0
2007249061,2,100.0,100.0
2007253261,2,100.0,100.0
2007257461,2,100.0,100.0
2007261661,2,100.0,100.0
2007265861,2,100.0,100.0
2007270061,2,100.0,100.0
2007274261,2,100.0,100.0
2007278461,2,100.0,100.0
2007282661,2,100.0,100.0
2007286861,2,100.0,100.0
2007291061,2,100.0,100.0
2007295261,2,100.0,100.0
2007299461,2,100.0,100.0
2007303661,2,100.0,100.0
2007307861,2,100.0,100.0
2007312061,2,100.0,100.0
2007316261,2,100.0,100.0
2007320461,2,100.0,100.0
2007324661,2,100.0,100.0
2007328861,2,100.0,100.0
2007333061,2,100.0,100.0
2007337261,2,100.0,100.0
2007341461,2,100.0,100.0
2007345661,2,100.0,100.0
2007349861,2,100.0,100.0
2007354061,2,100.0,100.0
2007358261,2,100.0,100.0
2007362461,2,100.0,100.0
2007366661,2,100.0,100.0
2007370861,2,100.0,100.0
2007375061,2,100.0,100.0
2007379261,2,100.0,100.0
2007383461,2,100.0,100.0
2007387661,2,100.0,100.0
2007391861,2,100.0,100.0
2007396061,2,100.0,100.0
2007400261,2,100.0,100.0
2007404461,2,100.0,100.0
2007408661,2,100.0,100.0
2007412861,2,100.0,100.0
2007417061,2,100.0,100.0
2007421261,2,100.0,100.0
2007425461,2,100.0,100.0
2007429661,2,100.0,100.0
2007433861,2,100.0,100.0
2007438061,2,100.0,100.0
2007442261,2,100.0,100.0
2007446461,2,100.0,100.0
2007450661,2,100.0,100.0
2007454861,2,100.0,100.0
2007459061,2,100.0,100.0
2007463261,2,100.0,100.0
2007467461,2,100.0,100.0
